STATION,DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyVisibility,HourlyWindSpeed
72784524163,2025-04-30T22:53:00,41,45,86,10,5
72784524163,2025-04-30T23:53:00,41,44,89,10,0
72784524163,2025-04-30T23:59:00,,,,,
72784524163,2025-04-30T23:59:00,,,,,
72784524163,2025-05-01T00:53:00,38,46,73,10,3
72784524163,2025-05-01T01:53:00,38,41,89,10,0
72784524163,2025-05-01T02:53:00,37,42,82,10,3
72784524163,2025-05-01T03:53:00,36,38,93,10,3
72784524163,2025-05-01T04:53:00,35,36,97,10,5
72784524163,2025-05-01T05:53:00,38,40,93,10,3
72784524163,2025-05-01T06:53:00,41,48,77,10,0
72784524163,2025-05-01T07:53:00,42,54,64,10,0
72784524163,2025-05-01T08:53:00,42,59,54,10,5
72784524163,2025-05-01T09:53:00,43,65,45,10,5
72784524163,2025-05-01T10:53:00,46,70,42,10,6
72784524163,2025-05-01T11:53:00,48,73,41,10,6
72784524163,2025-05-01T12:53:00,37,76,24,10,3
72784524163,2025-05-01T13:53:00,36,79,21,10,6
72784524163,2025-05-01T14:53:00,37,79,22,10,7
72784524163,2025-05-01T15:53:00,32,80,17,10,0
72784524163,2025-05-01T16:53:00,33,80,18,10,0
72784524163,2025-05-01T17:53:00,38,77,24,10,6
72784524163,2025-05-01T18:53:00,43,67,42,10,7
72784524163,2025-05-01T19:53:00,46,60,60,10,3
72784524163,2025-05-01T20:53:00,46,59,62,10,0
72784524163,2025-05-01T21:53:00,45,52,77,10,7
72784524163,2025-05-01T22:53:00,45,48,89,10,6
72784524163,2025-05-01T23:53:00,44,50,80,10,3
72784524163,2025-05-01T23:59:00,,,,,
72784524163,2025-05-02T00:53:00,43,47,86,10,5
72784524163,2025-05-02T01:53:00,42,46,86,10,3
72784524163,2025-05-02T02:53:00,42,44,93,10,3
72784524163,2025-05-02T03:53:00,39,41,93,10,6
72784524163,2025-05-02T04:53:00,39,40,97,10,6
72784524163,2025-05-02T05:53:00,43,45,93,10,0
72784524163,2025-05-02T06:53:00,43,51,74,10,0
72784524163,2025-05-02T07:53:00,42,57,58,10,0
72784524163,2025-05-02T08:53:00,45,62,54,10,5
72784524163,2025-05-02T09:53:00,47,69,45,10,7
72784524163,2025-05-02T10:53:00,49,73,43,10,6
72784524163,2025-05-02T11:53:00,49,76,39,10,5
72784524163,2025-05-02T12:53:00,47,80,31,10,7
72784524163,2025-05-02T13:53:00,46,83,27,10,6
72784524163,2025-05-02T14:53:00,42,85,22,10,6
72784524163,2025-05-02T15:53:00,44,85,24,10,7
72784524163,2025-05-02T16:53:00,44,84,25,10,8
72784524163,2025-05-02T17:53:00,48,81,32,10,6
72784524163,2025-05-02T18:53:00,44,77,31,10,10
72784524163,2025-05-02T19:53:00,43,77,30,10,10
72784524163,2025-05-02T20:53:00,40,75,28,10,14
72784524163,2025-05-02T21:53:00,37,73,27,10,22
72784524163,2025-05-02T22:53:00,40,70,34,10,11
72784524163,2025-05-02T23:53:00,44,66,45,10,14
72784524163,2025-05-02T23:59:00,,,,,
72784524163,2025-05-03T00:53:00,49,62,62,10,13
72784524163,2025-05-03T01:53:00,49,61,65,10,24
72784524163,2025-05-03T02:53:00,51,58,78,10,13
72784524163,2025-05-03T03:53:00,49,57,74,10,11
72784524163,2025-05-03T04:53:00,47,56,72,10,11
72784524163,2025-05-03T05:53:00,47,57,69,10,13
72784524163,2025-05-03T06:53:00,46,57,67,10,14
72784524163,2025-05-03T07:53:00,49,55,80,10,8
72784524163,2025-05-03T08:53:00,49,56,77,10,8
72784524163,2025-05-03T09:53:00,48,56,75,10,3
72784524163,2025-05-03T10:53:00,48,55,77,10,13
72784524163,2025-05-03T11:53:00,47,56,72,10,10
72784524163,2025-05-03T12:53:00,42,60,52,10,13
72784524163,2025-05-03T13:53:00,39,64,40,10,15
72784524163,2025-05-03T14:53:00,38,64,38,10,10
72784524163,2025-05-03T15:53:00,37,66,34,10,18
72784524163,2025-05-03T16:53:00,36,63,37,10,17
72784524163,2025-05-03T17:53:00,37,61,41,10,8
72784524163,2025-05-03T18:53:00,32,57,39,10,10
72784524163,2025-05-03T19:53:00,31,54,42,10,14
72784524163,2025-05-03T20:53:00,30,52,43,10,9
72784524163,2025-05-03T21:53:00,32,46,58,10,7
72784524163,2025-05-03T22:53:00,30,48,50,10,5
72784524163,2025-05-03T23:53:00,31,48,52,10,7
72784524163,2025-05-03T23:59:00,,,,,
72784524163,2025-05-04T00:53:00,32,46,58,10,9
72784524163,2025-05-04T01:53:00,32,46,58,10,9
72784524163,2025-05-04T02:53:00,32,44,63,10,0
72784524163,2025-05-04T03:53:00,31,40,70,10,0
72784524163,2025-05-04T04:53:00,31,35,85,10,0
72784524163,2025-05-04T05:53:00,32,37,82,10,0
72784524163,2025-05-04T06:53:00,32,48,54,10,0
72784524163,2025-05-04T07:53:00,31,53,43,10,5
72784524163,2025-05-04T08:53:00,29,57,34,10,7
72784524163,2025-05-04T09:53:00,30,61,31,10,9
72784524163,2025-05-04T10:53:00,26,64,24,10,9
72784524163,2025-05-04T11:53:00,26,64,24,10,5
72784524163,2025-05-04T12:53:00,27,67,22,10,
72784524163,2025-05-04T13:53:00,23,68,18,10,7
72784524163,2025-05-04T14:53:00,29,70,22,10,13
72784524163,2025-05-04T15:53:00,26,69,20,10,8
72784524163,2025-05-04T16:53:00,29,68,23,10,11
72784524163,2025-05-04T17:53:00,34,65,32,10,7
72784524163,2025-05-04T18:53:00,40,58,51,10,7
72784524163,2025-05-04T19:53:00,36,51,56,10,6
72784524163,2025-05-04T20:53:00,35,53,51,10,11
72784524163,2025-05-04T21:53:00,36,48,63,10,9
72784524163,2025-05-04T22:53:00,35,48,61,10,9
72784524163,2025-05-04T23:53:00,33,49,55,10,5
72784524163,2025-05-04T23:59:00,,,,,
72784524163,2025-05-05T00:53:00,33,44,65,10,0
72784524163,2025-05-05T01:53:00,33,43,68,10,5
72784524163,2025-05-05T02:53:00,32,40,73,10,3
72784524163,2025-05-05T03:53:00,31,39,73,10,3
72784524163,2025-05-05T04:53:00,31,35,85,10,3
72784524163,2025-05-05T05:53:00,34,40,79,10,0
72784524163,2025-05-05T06:53:00,35,49,59,10,3
72784524163,2025-05-05T07:53:00,34,53,48,10,0
72784524163,2025-05-05T08:53:00,35,57,44,10,0
72784524163,2025-05-05T09:53:00,36,61,39,10,0
72784524163,2025-05-05T10:53:00,34,65,32,10,6
72784524163,2025-05-05T11:53:00,31,68,25,10,10
72784524163,2025-05-05T12:53:00,32,71,24,10,13
72784524163,2025-05-05T13:53:00,30,72,21,10,10
72784524163,2025-05-05T14:53:00,28,73,19,10,6
72784524163,2025-05-05T15:53:00,29,73,19,10,6
72784524163,2025-05-05T16:53:00,30,72,21,10,7
72784524163,2025-05-05T17:53:00,31,71,23,10,3
72784524163,2025-05-05T18:53:00,29,69,22,10,6
72784524163,2025-05-05T19:53:00,37,56,49,10,5
72784524163,2025-05-05T20:53:00,40,55,57,10,5
72784524163,2025-05-05T21:53:00,40,45,83,10,9
72784524163,2025-05-05T22:53:00,37,47,69,10,6
72784524163,2025-05-05T23:53:00,36,44,73,10,0
72784524163,2025-05-05T23:59:00,,,,,
72784524163,2025-05-06T00:53:00,35,40,83,10,5
72784524163,2025-05-06T01:53:00,35,40,83,10,7
72784524163,2025-05-06T02:53:00,35,38,89,10,6
72784524163,2025-05-06T03:53:00,34,37,89,10,7
72784524163,2025-05-06T04:53:00,34,36,93,10,
72784524163,2025-05-06T05:53:00,37,45,74,10,
72784524163,2025-05-06T06:53:00,38,51,61,10,5
72784524163,2025-05-06T07:53:00,39,56,53,10,5
72784524163,2025-05-06T08:53:00,38,66,36,10,8
72784524163,2025-05-06T09:53:00,33,71,25,10,
72784524163,2025-05-06T10:09:00,30,71,22,1.5,
72784524163,2025-05-06T10:17:00,29,71,21,10,
72784524163,2025-05-06T10:53:00,28,73,19,10,
72784524163,2025-05-06T11:53:00,29,76,18,10,14
72784524163,2025-05-06T12:53:00,28,77,16,10,6
72784524163,2025-05-06T13:53:00,29,78,16,10,8
72784524163,2025-05-06T14:53:00,29,78,16,10,8
72784524163,2025-05-06T15:53:00,29,78,16,10,5
72784524163,2025-05-06T16:53:00,30,77,18,10,3
72784524163,2025-05-06T17:53:00,35,76,23,10,5
72784524163,2025-05-06T18:53:00,37,71,29,10,0
72784524163,2025-05-06T19:53:00,34,67,30,10,0
72784524163,2025-05-06T20:53:00,36,63,37,10,0
72784524163,2025-05-06T21:53:00,43,54,67,10,0
72784524163,2025-05-06T22:53:00,42,48,80,10,0
72784524163,2025-05-06T23:53:00,43,47,86,10,0
72784524163,2025-05-06T23:59:00,,,,,
72784524163,2025-05-07T00:53:00,40,48,74,10,5
72784524163,2025-05-07T01:53:00,40,43,89,10,5
72784524163,2025-05-07T02:53:00,39,43,86,10,3
72784524163,2025-05-07T03:53:00,37,39,93,10,0
72784524163,2025-05-07T04:53:00,36,38,93,10,3
72784524163,2025-05-07T05:53:00,42,48,80,10,3
72784524163,2025-05-07T06:53:00,42,55,62,10,3
72784524163,2025-05-07T07:53:00,42,61,50,10,6
72784524163,2025-05-07T08:53:00,39,67,36,10,6
72784524163,2025-05-07T09:53:00,37,73,27,10,5
72784524163,2025-05-07T10:53:00,35,76,23,10,7
72784524163,2025-05-07T11:53:00,34,79,20,10,7
72784524163,2025-05-07T12:53:00,34,81,18,10,7
72784524163,2025-05-07T13:53:00,34,83,17,10,9
72784524163,2025-05-07T14:53:00,35,82,18,10,8
72784524163,2025-05-07T15:53:00,37,82,20,10,13
72784524163,2025-05-07T16:53:00,38,84,19,10,13
72784524163,2025-05-07T17:53:00,42,81,25,10,20
72784524163,2025-05-07T18:53:00,42,75,31,10,16
72784524163,2025-05-07T19:53:00,37,72,28,10,15
72784524163,2025-05-07T20:53:00,38,70,31,10,16
72784524163,2025-05-07T21:53:00,39,68,35,10,18
72784524163,2025-05-07T22:53:00,38,66,36,10,9
72784524163,2025-05-07T23:53:00,37,61,41,10,7
72784524163,2025-05-07T23:59:00,,,,,
72784524163,2025-05-08T00:53:00,38,59,46,10,7
72784524163,2025-05-08T01:53:00,39,56,53,10,14
72784524163,2025-05-08T02:53:00,38,50,63,10,8
72784524163,2025-05-08T03:53:00,37,50,61,10,5
72784524163,2025-05-08T04:53:00,36,46,68,10,5
72784524163,2025-05-08T05:53:00,35,50,57,10,0
72784524163,2025-05-08T06:53:00,33,53,47,10,5
72784524163,2025-05-08T07:53:00,34,56,44,10,3
72784524163,2025-05-08T08:53:00,36,59,42,10,7
72784524163,2025-05-08T09:53:00,36,61,39,10,5
72784524163,2025-05-08T10:53:00,34,62,35,10,0
72784524163,2025-05-08T11:53:00,29,66,25,10,0
72784524163,2025-05-08T12:53:00,33,69,26,10,6
72784524163,2025-05-08T13:53:00,31,70,23,10,3
72784524163,2025-05-08T14:53:00,30,73,20,10,6
72784524163,2025-05-08T15:53:00,31,72,22,10,7
72784524163,2025-05-08T16:53:00,31,73,21,10,6
72784524163,2025-05-08T17:53:00,27,71,19,10,9
72784524163,2025-05-08T18:53:00,36,63,37,10,5
72784524163,2025-05-08T19:53:00,38,58,48,10,0
72784524163,2025-05-08T20:53:00,39,51,64,10,7
72784524163,2025-05-08T21:53:00,39,50,66,10,3
72784524163,2025-05-08T22:53:00,37,45,74,10,8
72784524163,2025-05-08T23:53:00,36,47,66,10,3
72784524163,2025-05-08T23:59:00,,,,,
72784524163,2025-05-09T00:53:00,36,42,79,10,3
72784524163,2025-05-09T01:53:00,37,45,74,10,6
72784524163,2025-05-09T02:53:00,36,39,89,10,0
72784524163,2025-05-09T03:53:00,34,38,86,10,5
72784524163,2025-05-09T04:53:00,33,35,93,10,5
72784524163,2025-05-09T05:53:00,37,42,82,10,0
72784524163,2025-05-09T06:53:00,37,50,61,10,0
72784524163,2025-05-09T07:53:00,33,56,42,10,0
72784524163,2025-05-09T08:53:00,35,60,39,10,3
72784524163,2025-05-09T09:53:00,33,66,29,10,5
72784524163,2025-05-09T10:53:00,35,70,28,10,6
72784524163,2025-05-09T11:53:00,31,73,21,10,7
72784524163,2025-05-09T12:53:00,33,76,21,10,6
72784524163,2025-05-09T13:53:00,34,77,21,10,7
72784524163,2025-05-09T14:53:00,37,79,22,10,8
72784524163,2025-05-09T15:53:00,40,79,25,10,6
72784524163,2025-05-09T16:53:00,39,80,23,10,5
72784524163,2025-05-09T17:53:00,43,75,32,10,5
